timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1742003808971,234,02-Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-36,,true,,3442,972,61,100,null,0,2093,0
1742003811064,234,3-Searrch for Item,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-36,text,true,,3442,972,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=154FEE87D60B4880EDADEB52C4C774F5,234,0,0
1742003805993,236,02_03_Click on Product ID,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario2-View Details- jp@gc - Ultimate Thread Group 2-10,,true,,4106,666,30,100,null,0,5103,0
1742003811095,236,02_03_Click on Product ID,200,,Scenario2-View Details- jp@gc - Ultimate Thread Group 2-10,text,true,,4106,666,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FI-SW-01,236,0,0
1742003809206,226,02-Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-15,,true,,3441,971,61,100,null,0,2049,0
1742003811255,226,3-Searrch for Item,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-15,text,true,,3441,971,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=154FEE87D60B4880EDADEB52C4C774F5,226,0,0
1742003810545,990,02_01_OpenURL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario2-View Details- jp@gc - Ultimate Thread Group 2-16,,true,,4973,582,30,100,null,0,1,757
1742003810546,990,02_01_OpenURL,200,,Scenario2-View Details- jp@gc - Ultimate Thread Group 2-16,text,true,,4973,582,30,100,https://petstore.octoperf.com/actions/Catalog.action,989,0,757
1742003809216,233,02-Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-1,,true,,3441,971,61,100,null,0,2091,0
1742003811307,233,3-Searrch for Item,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-1,text,true,,3441,971,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=154FEE87D60B4880EDADEB52C4C774F5,233,0,0
1742003810393,1173,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-35,,true,,6438,1094,61,100,null,0,1,719
1742003810393,983,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-35,text,true,,1452,512,61,100,https://petstore.octoperf.com/,983,0,719
1742003811376,190,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-35,text,true,,4986,582,61,100,https://petstore.octoperf.com/actions/Catalog.action,190,0,0
1742003806330,198,02_04_Click on Item ID,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario2-View Details- jp@gc - Ultimate Thread Group 2-15,,true,,3807,660,30,100,null,0,5046,0
1742003811376,198,02_04_Click on Item ID,200,,Scenario2-View Details- jp@gc - Ultimate Thread Group 2-15,text,true,,3807,660,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-21,198,0,0
1742003810382,1196,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-12,,true,,6439,1094,61,100,null,0,1,729
1742003810383,993,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-12,text,true,,1452,512,61,100,https://petstore.octoperf.com/,993,0,729
1742003811376,203,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-12,text,true,,4987,582,61,100,https://petstore.octoperf.com/actions/Catalog.action,201,0,0
1742003809287,204,02-Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-41,,true,,3445,975,61,100,null,0,2089,0
1742003811376,204,3-Searrch for Item,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-41,text,true,,3445,975,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=154FEE87D60B4880EDADEB52C4C774F5,204,0,0
1742003809307,237,02-Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-48,,true,,3442,972,61,100,null,0,2092,0
1742003811399,237,3-Searrch for Item,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-48,text,true,,3442,972,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=154FEE87D60B4880EDADEB52C4C774F5,237,0,0
1742003810468,1173,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-54,,true,,6438,1094,61,100,null,0,0,755
1742003810468,970,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-54,text,true,,1452,512,61,100,https://petstore.octoperf.com/,970,0,755
1742003811438,203,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-54,text,true,,4986,582,61,100,https://petstore.octoperf.com/actions/Catalog.action,201,0,0
1742003810437,1208,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-37,,true,,6442,1094,61,100,null,0,0,780
1742003810437,998,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-37,text,true,,1452,512,61,100,https://petstore.octoperf.com/,998,0,780
1742003811435,210,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-37,text,true,,4990,582,61,100,https://petstore.octoperf.com/actions/Catalog.action,209,0,0
1742003810476,1202,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-38,,true,,6438,1094,61,100,null,0,1,759
1742003810476,997,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-38,text,true,,1452,512,61,100,https://petstore.octoperf.com/,997,0,759
1742003811474,205,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-38,text,true,,4986,582,61,100,https://petstore.octoperf.com/actions/Catalog.action,204,0,0
1742003810467,1216,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-59,,true,,6442,1094,61,100,null,0,1,734
1742003810467,1006,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-59,text,true,,1452,512,61,100,https://petstore.octoperf.com/,1006,0,734
1742003811474,210,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-59,text,true,,4990,582,61,100,https://petstore.octoperf.com/actions/Catalog.action,207,0,0
1742003810470,1214,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-42,,true,,6438,1094,61,100,null,0,1,759
1742003810470,1005,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-42,text,true,,1452,512,61,100,https://petstore.octoperf.com/,1005,0,759
1742003811475,209,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-42,text,true,,4986,582,61,100,https://petstore.octoperf.com/actions/Catalog.action,209,0,0
1742003810472,1214,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-50,,true,,6438,1094,61,100,null,0,1,773
1742003810473,1006,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-50,text,true,,1452,512,61,100,https://petstore.octoperf.com/,1006,0,773
1742003811479,208,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-50,text,true,,4986,582,61,100,https://petstore.octoperf.com/actions/Catalog.action,207,0,0
1742003810476,1248,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-13,,true,,6439,1094,61,100,null,0,0,793
1742003810476,1009,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-13,text,true,,1452,512,61,100,https://petstore.octoperf.com/,1009,0,793
1742003811485,239,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-13,text,true,,4987,582,61,100,https://petstore.octoperf.com/actions/Catalog.action,238,0,0
1742003810435,1298,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-26,,true,,6438,1094,61,100,null,0,0,853
1742003810435,1079,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-26,text,true,,1452,512,61,100,https://petstore.octoperf.com/,1079,0,853
1742003811514,219,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-26,text,true,,4986,582,61,100,https://petstore.octoperf.com/actions/Catalog.action,218,0,0
1742003810544,1191,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-39,,true,,6439,1094,61,100,null,0,0,756
1742003810544,973,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-39,text,true,,1452,512,61,100,https://petstore.octoperf.com/,973,0,756
1742003811517,218,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-39,text,true,,4987,582,61,100,https://petstore.octoperf.com/actions/Catalog.action,217,0,0
1742003810435,1303,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-3,,true,,6438,1094,61,100,null,0,0,851
1742003810435,1084,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-3,text,true,,1452,512,61,100,https://petstore.octoperf.com/,1084,0,851
1742003811519,219,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-3,text,true,,4986,582,61,100,https://petstore.octoperf.com/actions/Catalog.action,218,0,0
1742003810549,1215,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-11,,true,,6438,1094,61,100,null,0,0,753
1742003810549,973,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-11,text,true,,1452,512,61,100,https://petstore.octoperf.com/,973,0,753
1742003811522,242,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-11,text,true,,4986,582,61,100,https://petstore.octoperf.com/actions/Catalog.action,242,0,0
1742003810546,1256,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-44,,true,,6438,1094,61,100,null,0,1,829
1742003810547,1028,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-44,text,true,,1452,512,61,100,https://petstore.octoperf.com/,1028,0,829
1742003811575,228,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-44,text,true,,4986,582,61,100,https://petstore.octoperf.com/actions/Catalog.action,226,0,0
1742003809555,226,02-Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-17,,true,,4081,971,61,100,null,0,2024,0
1742003811579,226,3-Searrch for Item,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-17,text,true,,4081,971,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=154FEE87D60B4880EDADEB52C4C774F5,226,0,0
1742003806504,205,02_03_Click on Product ID,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario2-View Details- jp@gc - Ultimate Thread Group 2-26,,true,,4135,666,30,100,null,0,5098,0
1742003811602,205,02_03_Click on Product ID,200,,Scenario2-View Details- jp@gc - Ultimate Thread Group 2-26,text,true,,4135,666,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=RP-SN-01,205,0,0
1742003810779,1072,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-29,,true,,6442,1094,61,100,null,0,1,656
1742003810780,862,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-29,text,true,,1452,512,61,100,https://petstore.octoperf.com/,862,0,656
1742003811642,210,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-29,text,true,,4990,582,61,100,https://petstore.octoperf.com/actions/Catalog.action,209,0,0
1742003809587,217,02-Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-56,,true,,3441,971,61,100,null,0,2051,0
1742003811637,217,3-Searrch for Item,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-56,text,true,,3441,971,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=154FEE87D60B4880EDADEB52C4C774F5,217,0,0
1742003809652,228,02-Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-20,,true,,3445,975,61,100,null,0,2000,0
1742003811652,228,3-Searrch for Item,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-20,text,true,,3445,975,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=154FEE87D60B4880EDADEB52C4C774F5,228,0,0
1742003809600,276,02-Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-16,,true,,3441,971,61,100,null,0,2079,0
1742003811679,276,3-Searrch for Item,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-16,text,true,,3441,971,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=154FEE87D60B4880EDADEB52C4C774F5,276,0,0
1742003809665,242,02-Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-21,,true,,3442,972,61,100,null,0,2051,0
1742003811716,242,3-Searrch for Item,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-21,text,true,,3442,972,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=154FEE87D60B4880EDADEB52C4C774F5,242,0,0
1742003810785,1177,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-25,,true,,6438,1094,61,100,null,0,0,698
1742003810785,937,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-25,text,true,,1452,512,61,100,https://petstore.octoperf.com/,937,0,698
1742003811722,240,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-25,text,true,,4986,582,61,100,https://petstore.octoperf.com/actions/Catalog.action,239,0,0
1742003810789,1174,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-33,,true,,6439,1094,61,100,null,0,1,696
1742003810790,935,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-33,text,true,,1452,512,61,100,https://petstore.octoperf.com/,935,0,696
1742003811725,239,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-33,text,true,,4987,582,61,100,https://petstore.octoperf.com/actions/Catalog.action,239,0,0
1742003810921,1090,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-23,,true,,6438,1094,61,100,null,0,2,699
1742003810922,887,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-23,text,true,,1452,512,61,100,https://petstore.octoperf.com/,887,0,699
1742003811810,203,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-23,text,true,,4986,582,61,100,https://petstore.octoperf.com/actions/Catalog.action,201,0,0
1742003810867,1148,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-45,,true,,6438,1094,61,100,null,0,1,755
1742003810868,946,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-45,text,true,,1452,512,61,100,https://petstore.octoperf.com/,946,0,755
1742003811814,202,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-45,text,true,,4986,582,61,100,https://petstore.octoperf.com/actions/Catalog.action,201,0,0
1742003810932,1122,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-2,,true,,6442,1094,61,100,null,0,1,651
1742003810932,873,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-2,text,true,,1452,512,61,100,https://petstore.octoperf.com/,873,0,651
1742003811806,249,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-2,text,true,,4990,582,61,100,https://petstore.octoperf.com/actions/Catalog.action,248,0,0
1742003809762,229,02-Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-28,,true,,4081,971,61,100,null,0,2071,0
1742003811833,229,3-Searrch for Item,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-28,text,true,,4081,971,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=154FEE87D60B4880EDADEB52C4C774F5,229,0,0
1742003810935,1131,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-52,,true,,6439,1094,61,100,null,0,0,710
1742003810935,921,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-52,text,true,,1452,512,61,100,https://petstore.octoperf.com/,921,0,710
1742003811856,210,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-52,text,true,,4987,582,61,100,https://petstore.octoperf.com/actions/Catalog.action,209,0,0
1742003806815,239,02_02_Click on Category,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario2-View Details- jp@gc - Ultimate Thread Group 2-21,,true,,3662,634,30,100,null,0,5048,0
1742003811863,239,02_02_Click on Category,200,,Scenario2-View Details- jp@gc - Ultimate Thread Group 2-21,text,true,,3662,634,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=CATS,239,0,0
1742003809862,225,02-Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-7,,true,,3441,971,61,100,null,0,2038,0
1742003811900,225,3-Searrch for Item,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-7,text,true,,3441,971,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=154FEE87D60B4880EDADEB52C4C774F5,225,0,0
1742003810992,1157,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-9,,true,,6438,1094,61,100,null,0,0,681
1742003810992,960,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-9,text,true,,1452,512,61,100,https://petstore.octoperf.com/,960,0,681
1742003811952,197,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-9,text,true,,4986,582,61,100,https://petstore.octoperf.com/actions/Catalog.action,196,0,0
1742003811029,1130,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-19,,true,,6438,1094,61,100,null,0,1,695
1742003811030,930,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-19,text,true,,1452,512,61,100,https://petstore.octoperf.com/,930,0,695
1742003811960,200,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-19,text,true,,4986,582,61,100,https://petstore.octoperf.com/actions/Catalog.action,200,0,0
1742003809929,311,02-Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-61,,true,,3445,975,61,100,null,0,2082,0
1742003812011,311,3-Searrch for Item,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-61,text,true,,3445,975,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=154FEE87D60B4880EDADEB52C4C774F5,311,0,0
1742003809911,314,02-Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-27,,true,,3441,971,61,100,null,0,2100,0
1742003812011,314,3-Searrch for Item,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-27,text,true,,3441,971,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=154FEE87D60B4880EDADEB52C4C774F5,314,0,0
1742003811130,1198,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-30,,true,,6438,1094,61,100,null,0,1,681
1742003811131,925,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-30,text,true,,1452,512,61,100,https://petstore.octoperf.com/,925,0,681
1742003812056,273,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-30,text,true,,4986,582,61,100,https://petstore.octoperf.com/actions/Catalog.action,271,0,0
1742003811086,1245,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-22,,true,,6439,1094,61,100,null,0,1,726
1742003811087,970,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-22,text,true,,1452,512,61,100,https://petstore.octoperf.com/,970,0,726
1742003812057,275,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-22,text,true,,4987,582,61,100,https://petstore.octoperf.com/actions/Catalog.action,274,0,0
1742003811148,1192,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-18,,true,,6442,1094,61,100,null,0,0,705
1742003811148,916,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-18,text,true,,1452,512,61,100,https://petstore.octoperf.com/,916,0,705
1742003812064,276,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-18,text,true,,4990,582,61,100,https://petstore.octoperf.com/actions/Catalog.action,275,0,0
1742003806998,246,02_03_Click on Product ID,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario2-View Details- jp@gc - Ultimate Thread Group 2-9,,true,,3837,666,30,100,null,0,5102,0
1742003812100,246,02_03_Click on Product ID,200,,Scenario2-View Details- jp@gc - Ultimate Thread Group 2-9,text,true,,3837,666,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=AV-CB-01,246,0,0
1742003810099,245,02-Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-60,,true,,4081,971,61,100,null,0,2041,0
1742003812140,245,3-Searrch for Item,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-60,text,true,,4081,971,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=154FEE87D60B4880EDADEB52C4C774F5,245,0,0
1742003811187,1282,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-46,,true,,6438,1094,61,100,null,0,1,768
1742003811187,974,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-46,text,true,,1452,512,61,100,https://petstore.octoperf.com/,974,0,768
1742003812162,308,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-46,text,true,,4986,582,61,100,https://petstore.octoperf.com/actions/Catalog.action,307,0,0
1742003807078,320,02_02_Click on Category,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario2-View Details- jp@gc - Ultimate Thread Group 2-4,,true,,3668,638,30,100,null,0,5075,0
1742003812153,320,02_02_Click on Category,200,,Scenario2-View Details- jp@gc - Ultimate Thread Group 2-4,text,true,,3668,638,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=REPTILES,320,0,0
1742003806905,510,03-07 Sign off,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario3- Add to cart- jp@gc - Ultimate Thread Group 3-5,,true,,5278,1281,8,100,null,0,5106,0
1742003812011,510,03-07 Sign off,200,,Scenario3- Add to cart- jp@gc - Ultimate Thread Group 3-5,text,true,,5278,1281,8,100,https://petstore.octoperf.com/actions/Catalog.action,312,0,0
1742003812011,312,03-07 Sign off-0,302,,Scenario3- Add to cart- jp@gc - Ultimate Thread Group 3-5,,true,,230,645,8,100,https://petstore.octoperf.com/actions/Account.action?signoff=,312,0,0
1742003812323,198,03-07 Sign off-1,200,,Scenario3- Add to cart- jp@gc - Ultimate Thread Group 3-5,text,true,,5048,636,8,100,https://petstore.octoperf.com/actions/Catalog.action,198,0,0
1742003811294,1229,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-55,,true,,6438,1094,61,100,null,0,0,716
1742003811294,1024,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-55,text,true,,1452,512,61,100,https://petstore.octoperf.com/,1024,0,716
1742003812318,205,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-55,text,true,,4986,582,61,100,https://petstore.octoperf.com/actions/Catalog.action,205,0,0
1742003811295,1231,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-5,,true,,6442,1094,61,100,null,0,0,715
1742003811295,1026,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-5,text,true,,1452,512,61,100,https://petstore.octoperf.com/,1026,0,715
1742003812321,205,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-5,text,true,,4990,582,61,100,https://petstore.octoperf.com/actions/Catalog.action,204,0,0
1742003810215,305,02-Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-40,,true,,3441,971,61,100,null,0,2016,0
1742003812231,305,3-Searrch for Item,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-40,text,true,,3441,971,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=154FEE87D60B4880EDADEB52C4C774F5,305,0,0
1742003810092,350,02-Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-53,,true,,3442,972,61,100,null,0,2097,0
1742003812189,350,3-Searrch for Item,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-53,text,true,,3442,972,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=154FEE87D60B4880EDADEB52C4C774F5,350,0,0
1742003810141,341,02-Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-34,,true,,3441,971,61,100,null,0,2060,0
1742003812201,341,3-Searrch for Item,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-34,text,true,,3441,971,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=154FEE87D60B4880EDADEB52C4C774F5,341,0,0
1742003811199,1360,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-49,,true,,6438,1094,61,100,null,0,0,757
1742003811199,1118,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-49,text,true,,1452,512,61,100,https://petstore.octoperf.com/,1118,0,757
1742003812317,242,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-49,text,true,,4986,582,61,100,https://petstore.octoperf.com/actions/Catalog.action,242,0,0
